,id,youtube_id,weak_timestamp,clustered_adverb,clustered_action,task_num,adverb,action,before_action,before_clustered_action,before_id,before_timestamp,after_action,after_clustered_action,after_id,after_timestamp,in_window_actions,in_window_clustered_actions,in_window_ids,in_window_timestamps,clip_id
2300,10735,qkULmPXJ-vI,286.69500000000005,completely,dip,118831,fully,dip,break,separate,301555.0,277.0,start,start,301557.0,290.76,"['break', 'start', 'line']","['separate', 'start', 'arrange']","[301555, 301557, 301558]","[277.0, 290.76, 291.56]",qkULmPXJ-vI_286-69500000000005
2301,10747,xtxwMu66-7g,49.335,completely,mix,118831,fully,incorporate,fold,fold,302480.0,31.62,sit,sit,302482.0,50.94,"['sit', 'fold']","['sit', 'fold']","[302482, 302483]","[50.94, 56.03]",xtxwMu66-7g_49-335
2302,10749,om_c_HHoYHc,64.405,partially,cook,118831,barely,simmer,set,set,305038.0,60.89,use,use,305040.0,71.32,"['add', 'set', 'use']","['add', 'set', 'use']","[305037, 305038, 305040]","[55.5, 60.89, 71.32]",om_c_HHoYHc_64-405
2303,10751,LI6OkwYKvPY,119.42,completely,mix,118831,completely,dissolve,set,set,299441.0,114.95,add,add,299443.0,120.8,"['add', 'set', 'add', 'add', 'raise']","['add', 'set', 'add', 'add', 'raise']","[299440, 299441, 299443, 299444, 299445]","[112.47, 114.95, 120.8, 126.71, 127.24]",LI6OkwYKvPY_119-42
2304,10757,LI6OkwYKvPY,275.155,completely,cool,118831,completely,cool,turn,turn,299473.0,258.69,use,use,299475.0,279.01,"['use', 'mark', 'cut']","['use', 'mark', 'cut']","[299475, 299476, 299477]","[279.01, 279.89, 281.29]",LI6OkwYKvPY_275-155
2305,10763,hd91VoK9elM,30.285,completely,wash,118831,thoroughly,wash,turn,turn,302986.0,20.26,add,add,302988.0,102.61,[],[],[],[],hd91VoK9elM_30-285
2306,10770,eeOrFaQu7j8,699.69,completely,mix,118831,rigorously,stir,add,add,300591.0,684.53,add,add,300594.0,706.01,"['add', 'whip']","['add', 'mix']","[300594, 300595]","[706.01, 707.69]",eeOrFaQu7j8_699-69
2307,10771,eeOrFaQu7j8,706.585,partially,mix,118831,slightly,stir,add,add,300594.0,706.01,whip,mix,300595.0,707.69,"['add', 'whip']","['add', 'mix']","[300594, 300595]","[706.01, 707.69]",eeOrFaQu7j8_706-585
2308,10773,eeOrFaQu7j8,830.06,partially,dip,118831,slightly,drop,shake,shake,300609.0,828.29,set,set,300611.0,834.45,"['hit', 'shake', 'set']","['hit', 'shake', 'set']","[300608, 300609, 300611]","[823.54, 828.29, 834.45]",eeOrFaQu7j8_830-06
2309,10781,FcxKFom0no0,665.8199999999998,completely,cool,118831,completely,cool,cook,cook,304659.0,662.56,set,set,304661.0,672.94,"['cook', 'set']","['cook', 'set']","[304659, 304661]","[662.56, 672.94]",FcxKFom0no0_665-8199999999998
2310,10792,jqW-cD7Ei4U,395.19500000000016,completely,cool,118831,completely,cool,dissolve,mix,302575.0,384.91,dissolve,mix,302577.0,395.86,['dissolve'],['mix'],[302577],[395.86],jqW-cD7Ei4U_395-19500000000005
2311,10804,0e6HPbfCq4k,194.28,completely,mix,118831,thoroughly,blend,use,use,303203.0,182.32,whip,mix,303205.0,197.76,['whip'],['mix'],[303205],[197.76],0e6HPbfCq4k_194-28
2312,10805,0e6HPbfCq4k,237.805,completely,mix,118831,thoroughly,mix,stir,mix,303206.0,228.97,whip,mix,303207.0,238.63,"['stir', 'whip']","['mix', 'mix']","[303206, 303207]","[228.97, 238.63]",0e6HPbfCq4k_237-805
2313,10810,UHots9mhKHs,121.18,completely,melt,118831,entirely,melt,whisk,mix,297234.0,116.67,add,add,297235.0,133.9,['whisk'],['mix'],[297234],[116.67],UHots9mhKHs_121-18
2314,10812,UHots9mhKHs,256.92,completely,cool,118831,completely,cool,assemble,make,297252.0,241.64,fit,fill,297255.0,260.48,"['cut', 'fit']","['cut', 'fill']","[297254, 297255]","[261.95, 260.48]",UHots9mhKHs_256-92
2315,10816,nXIzowApoA0,226.92,completely,set,118831,completely,set,cool,cool,299795.0,223.22,cool,cool,299797.0,229.58,"['open', 'cool', 'cool', 'cool', 'whip', 'prepare']","['open', 'cool', 'cool', 'cool', 'mix', 'make']","[299793, 299794, 299795, 299797, 299798, 299799]","[217.54, 219.56, 223.22, 229.58, 233.12, 235.09]",nXIzowApoA0_226-92
2316,10828,bvVH4Mk2ku4,116.79,completely,cool,118831,completely,cool,add,add,302425.0,110.33,whip,mix,302429.0,151.85,['add'],['add'],[302425],[110.33],bvVH4Mk2ku4_116-79
2317,10829,bvVH4Mk2ku4,150.06,completely,cool,118831,completely,cool,add,add,302425.0,110.33,whip,mix,302429.0,151.85,"['whip', 'add']","['mix', 'add']","[302429, 302430]","[151.85, 156.87]",bvVH4Mk2ku4_150-06
2318,10834,TdjrvgE8B-Y,246.195,completely,cool,118831,completely,cool,peel,peel,303881.0,241.09,bake,cook,303884.0,251.32,"['take', 'peel', 'bake', 'place', 'bake']","['take', 'peel', 'cook', 'put', 'cook']","[303879, 303881, 303884, 303885, 303886]","[236.39, 241.09, 251.32, 253.87, 254.89]",TdjrvgE8B-Y_246-195
2319,10838,ASuQRYJjwWg,213.895,completely,cool,118831,completely,cool,add,add,299841.0,203.0,add,add,299843.0,215.74,"['add', 'beat']","['add', 'mix']","[299843, 299844]","[215.74, 222.35]",ASuQRYJjwWg_213-895
2320,10857,oJ5Qkd8weyI,325.895,completely,cool,118831,completely,cool,sit,sit,302345.0,323.21,take,take,302349.0,326.31,"['bake', 'turn', 'open', 'sit', 'start', 'take', 'peel', 'turn']","['cook', 'turn', 'open', 'sit', 'start', 'take', 'peel', 'turn']","[302342, 302343, 302344, 302345, 302348, 302349, 302350, 302351]","[316.19, 318.93, 319.38, 323.21, 327.46, 326.31, 332.31, 335.83]",oJ5Qkd8weyI_325-895
2321,10862,EcWzAaiaW_M,101.225,completely,cool,118831,completely,cool,start,start,304702.0,93.46,take,take,304703.0,107.46,"['start', 'take', 'cover']","['start', 'take', 'cover']","[304702, 304703, 304704]","[93.46, 107.46, 108.78]",EcWzAaiaW_M_101-225
2322,10865,EcWzAaiaW_M,357.67999999999995,completely,cover,118831,completely,cover,arrange,arrange,304756.0,353.34,take,take,304758.0,361.99,"['take', 'arrange', 'take', 'dip', 'dip', 'place']","['take', 'arrange', 'take', 'dip', 'dip', 'put']","[304755, 304756, 304758, 304759, 304760, 304761]","[350.3, 353.34, 361.99, 364.42, 364.22, 367.22]",EcWzAaiaW_M_357-67999999999995
2323,10871,qzXxCmPEkQU,127.105,partially,cool,118831,slightly,cool,assemble,make,301398.0,117.78,dip,dip,301400.0,133.65,"['assemble', 'dip', 'soak']","['make', 'dip', 'soak']","[301398, 301400, 301401]","[117.78, 133.65, 135.31]",qzXxCmPEkQU_127-105
2324,10874,9hM3ugurCq4,70.745,partially,cut,118831,half,slice,use,use,303079.0,53.34,use,use,303081.0,74.36,['use'],['use'],[303081],[74.36],9hM3ugurCq4_70-745
2325,10881,40imxki0xR8,151.25,partially,absorb,118831,briefly,absorb,dip,dip,304415.0,142.53,break,separate,304417.0,155.79,"['dip', 'break']","['dip', 'separate']","[304415, 304417]","[142.53, 155.79]",40imxki0xR8_151-25
2326,10882,fbzbq6eFLj0,38.335,partially,adjust,118831,slightly,change,push,press,304150.0,28.21,set,set,304152.0,40.05,['set'],['set'],[304152],[40.05],fbzbq6eFLj0_38-335
2327,10886,51T9Ow3b_14,242.2,completely,cool,118831,completely,cool,whip,mix,301299.0,239.76,place,put,301301.0,252.07,"['pour', 'whip', 'place']","['pour', 'mix', 'put']","[301298, 301299, 301301]","[236.83, 239.76, 252.07]",51T9Ow3b_14_242-2
2328,10890,HZNbREfs7B0,211.46,completely,cool,118831,completely,cool,dry,dry,298632.0,205.79,prepare,make,298634.0,214.06,"['dry', 'prepare', 'add']","['dry', 'make', 'add']","[298632, 298634, 298635]","[205.79, 214.06, 220.26]",HZNbREfs7B0_211-46
2329,10894,fP5hFryaNR8,111.395,completely,cool,118831,completely,cool,add,add,297859.0,99.48,whip,mix,297863.0,121.3,['whip'],['mix'],[297863],[121.3],fP5hFryaNR8_111-395
2330,10896,o84nLJev9pA,300.905,completely,add,118831,completely,add,stir,mix,303321.0,275.64,sift,pour,303323.0,307.71,['sift'],['pour'],[303323],[307.71],o84nLJev9pA_300-905
2331,10900,o84nLJev9pA,483.815,completely,cover,118831,completely,cover,add,add,303334.0,479.63,cool,cool,303336.0,525.48,['add'],['add'],[303334],[479.63],o84nLJev9pA_483-815
2332,10925,jSyR4mlYCNc,116.395,completely,mix,118831,completely,dissolve,stir,mix,300006.0,114.39,add,add,300008.0,118.05,"['soak', 'absorb', 'stir', 'add']","['soak', 'absorb', 'mix', 'add']","[300004, 300005, 300006, 300008]","[110.31, 111.93, 114.39, 118.05]",jSyR4mlYCNc_116-395
2333,10927,wyImCAFurgo,106.605,completely,mix,118831,totally,dissolve,add,add,302609.0,82.93,tear,separate,302612.0,113.66,['tear'],['separate'],[302612],[113.66],wyImCAFurgo_106-605
2334,10931,6hENy6f9EqI,95.785,completely,mix,118831,thoroughly,mix,add,add,300666.0,86.04,start,start,300668.0,99.1,"['add', 'start']","['add', 'start']","[300666, 300668]","[86.04, 99.1]",6hENy6f9EqI_95-785
2335,10932,at3lDNBGJlA,52.965,completely,mix,118831,completely,dissolve,add,add,301092.0,47.85,add,add,301094.0,54.99,"['add', 'add', 'beat']","['add', 'add', 'mix']","[301092, 301094, 301095]","[47.85, 54.99, 60.28]",at3lDNBGJlA_52-965
2336,10939,YewFFuZx9Uc,216.16,completely,make,118831,fully,assemble,set,set,304336.0,202.47,apply,spread,304338.0,230.1,[],[],[],[],YewFFuZx9Uc_216-16
2337,10950,VdeY3AYNM_4,412.125,completely,cool,118831,completely,cool,start,start,304469.0,402.64,pull,pull,304471.0,427.42,['start'],['start'],[304469],[402.64],VdeY3AYNM_4_412-125
2338,10952,oNFSAmRAxiA,79.0,partially,mix,118831,slightly,whip,mix,mix,299277.0,71.18,fold,fold,299279.0,97.48,['mix'],['mix'],[299277],[71.18],oNFSAmRAxiA_79-0
2339,10968,k8iCcGeInQM,237.4,completely,mix,118831,fully,incorporate,squeeze,press,300867.0,233.31,dissolve,mix,300869.0,240.98,"['squeeze', 'dissolve', 'mix']","['press', 'mix', 'mix']","[300867, 300869, 300870]","[233.31, 240.98, 246.2]",k8iCcGeInQM_237-4
2340,10972,RJiikCYu3xI,91.18,partially,soak,118831,not completely,soak,dip,dip,299646.0,80.08,place,put,299648.0,93.84,"['place', 'use']","['put', 'use']","[299648, 299649]","[93.84, 99.59]",RJiikCYu3xI_91-18
2341,10973,xOMTAGRx4BQ,560.125,completely,mix,118831,fully,incorporate,take,take,298277.0,546.63,mount,mount,298279.0,583.5,[],[],[],[],xOMTAGRx4BQ_560-125
2342,10978,IBAVPUMJQJg,318.7150000000001,completely,cool,118831,completely,cool,spread,spread,300660.0,295.42,add,add,300662.0,337.43,[],[],[],[],IBAVPUMJQJg_318-7150000000001
2343,10981,UvFIa1IIIJg,145.20499999999996,completely,cool,118831,completely,cool,pop,put,304284.0,139.89,bake,cook,304286.0,147.36,"['fill', 'fill', 'pop', 'bake', 'prepare', 'add']","['fill', 'fill', 'put', 'cook', 'make', 'add']","[304282, 304283, 304284, 304286, 304288, 304289]","[135.89, 138.63, 139.89, 147.36, 149.05, 149.92]",UvFIa1IIIJg_145-20499999999996
2344,10982,2LTXHviuvJ0,67.49000000000001,completely,cool,118831,completely,cool,add,add,301650.0,64.17,separate,separate,301652.0,70.08,"['stir', 'add', 'separate', 'add']","['mix', 'add', 'separate', 'add']","[301649, 301650, 301652, 301653]","[60.86, 64.17, 70.08, 75.5]",2LTXHviuvJ0_67-49000000000001
2345,10987,x6cPsZ22OpM,140.185,partially,spread,118831,slightly,apply,push,press,301426.0,139.1,attach,attach,301428.0,146.0,"['push', 'attach']","['press', 'attach']","[301426, 301428]","[139.1, 146.0]",x6cPsZ22OpM_140-185
2346,10991,EUrSm9qSoJg,195.855,completely,cool,118831,completely,chill,place,put,298192.0,188.65,burn,burn,298194.0,233.8,['place'],['put'],[298192],[188.65],EUrSm9qSoJg_195-855
2347,10995,0j_wHO7zcD4,559.065,completely,cool,118831,completely,cool,form,make,298371.0,557.82,add,add,298373.0,563.66,"['form', 'add']","['make', 'add']","[298371, 298373]","[557.82, 563.66]",0j_wHO7zcD4_559-065
2348,11003,w9Eu487ZWOM,925.96,completely,cool,118831,completely,cool,use,use,298801.0,914.57,set,set,298802.0,932.5,['set'],['set'],[298802],[932.5],w9Eu487ZWOM_925-96
2349,11004,w9Eu487ZWOM,1149.995,partially,melt,118831,slightly,melt,hold,hold,298807.0,1143.76,pour,pour,298809.0,1150.5,"['hold', 'pour']","['hold', 'pour']","[298807, 298809]","[1143.76, 1150.5]",w9Eu487ZWOM_1149-995
2350,11009,n6BZcSR3t5Q,62.45,completely,cool,118831,completely,cool,stir,mix,298211.0,57.59,prepare,make,298213.0,81.99,['stir'],['mix'],[298211],[57.59],n6BZcSR3t5Q_62-45
2351,11016,jHgzKKB8OF0,703.2750000000003,partially,take,118831,slightly,draw,lift,raise,298114.0,700.51,bring,carry,298116.0,743.56,['lift'],['raise'],[298114],[700.51],jHgzKKB8OF0_703-2750000000003
2352,11017,jHgzKKB8OF0,1461.22,completely,raise,118831,completely,lift,join,attach,298136.0,1455.59,sit,sit,298138.0,1479.64,['join'],['attach'],[298136],[1455.59],jHgzKKB8OF0_1461-22
2353,11020,6_jUbk_Y5v8,60.38500000000001,partially,cook,118831,slightly,warm,heat,cook,323272.0,52.38,remove,take,302368.0,61.7,"['heat', 'remove', 'mix', 'heat', 'heat', 'remove', 'mix', 'heat']","['cook', 'take', 'mix', 'cook', 'cook', 'take', 'mix', 'cook']","[302366, 302368, 302369, 302370, 323272, 323274, 323275, 323276]","[52.38, 61.7, 64.73, 67.81, 52.38, 61.7, 64.73, 67.81]",6_jUbk_Y5v8_60-38500000000001
2354,11021,6_jUbk_Y5v8,255.21,completely,cover,118831,completely,cover,wrap,cover,323295.0,250.82,sit,sit,302391.0,258.05,"['wrap', 'sit', 'cool', 'wrap', 'sit', 'cool']","['cover', 'sit', 'cool', 'cover', 'sit', 'cool']","[302389, 302391, 302392, 323295, 323297, 323298]","[250.82, 258.05, 258.83, 250.82, 258.05, 258.83]",6_jUbk_Y5v8_255-21
2355,11024,arm_8O_Tkfs,114.97,completely,mix,118831,fully,whip,add,add,297764.0,81.2,add,add,297768.0,144.7,[],[],[],[],arm_8O_Tkfs_114-97
2356,11026,arm_8O_Tkfs,168.755,completely,mix,118831,thoroughly,combine,mix,mix,297772.0,167.19,pour,pour,297776.0,251.6,"['mix', 'mix']","['mix', 'mix']","[297771, 297772]","[162.26, 167.19]",arm_8O_Tkfs_168-755
2357,11027,arm_8O_Tkfs,214.01,completely,mix,118831,thoroughly,combine,mix,mix,297772.0,167.19,pour,pour,297776.0,251.6,[],[],[],[],arm_8O_Tkfs_214-01
2358,11030,arm_8O_Tkfs,303.475,completely,cool,118831,fully,cool,flip,turn,297782.0,296.83,mix,mix,297786.0,307.21,"['use', 'cover', 'flip', 'mix']","['use', 'cover', 'turn', 'mix']","[297780, 297781, 297782, 297786]","[295.62, 294.87, 296.83, 307.21]",arm_8O_Tkfs_303-475
2359,11034,FMJ6UZpY5n8,542.615,completely,soak,118831,completely,soak,prepare,make,303760.0,533.91,prepare,make,303762.0,556.65,['prepare'],['make'],[303760],[533.91],FMJ6UZpY5n8_542-615
2360,11045,R9KOuoGPBx0,205.16,completely,cool,118831,completely,cool,place,put,298986.0,202.0,fill,fill,298989.0,206.14,"['use', 'place', 'fill', 'start', 'fill', 'make', 'fill']","['use', 'put', 'fill', 'start', 'fill', 'make', 'fill']","[298985, 298986, 298989, 298991, 298992, 298993, 298994]","[195.66, 202.0, 206.14, 210.14, 210.52, 211.36, 212.75]",R9KOuoGPBx0_205-16
2361,11077,eqB4nkZyVTo,157.225,completely,soak,118831,completely,soak,absorb,absorb,297526.0,135.52,spread,spread,297528.0,167.86,[],[],[],[],eqB4nkZyVTo_157-225
2362,11080,5oZg7x8aVUU,48.115,completely,cool,118831,completely,cool,add,add,298024.0,39.23,separate,separate,298026.0,66.44,['add'],['add'],[298024],[39.23],5oZg7x8aVUU_48-115
2363,11088,E5svxWXd0no,241.885,partially,open,118831,slightly,open,bake,cook,304857.0,229.9,cool,cool,304859.0,243.57,"['cool', 'cool']","['cool', 'cool']","[304859, 304860]","[243.57, 249.71]",E5svxWXd0no_241-885
2364,11089,ZPcAdAX3mQg,107.285,partially,cook,118831,slightly,cook,whip,mix,299127.0,103.84,remove,take,299129.0,110.01,"['place', 'simmer', 'whip', 'remove', 'cool', 'add']","['put', 'cook', 'mix', 'take', 'cool', 'add']","[299125, 299126, 299127, 299129, 299130, 299131]","[98.84, 102.02, 103.84, 110.01, 113.17, 115.75]",ZPcAdAX3mQg_107-285
2365,11090,ZPcAdAX3mQg,136.725,completely,mix,118831,fully,incorporate,mix,mix,299134.0,134.6,spoon,spoon,299136.0,143.45,"['cook', 'mix', 'spoon', 'whip']","['cook', 'mix', 'spoon', 'mix']","[299133, 299134, 299136, 299137]","[127.83, 134.6, 143.45, 145.75]",ZPcAdAX3mQg_136-725
2366,11092,NC6LDJxtg7E,134.73000000000002,completely,cover,118831,fully,cover,dip,dip,303549.0,131.41,add,add,303551.0,138.21,"['place', 'dip', 'add', 'smooth']","['put', 'dip', 'add', 'spread']","[303548, 303549, 303551, 303552]","[128.1, 131.41, 138.21, 143.64]",NC6LDJxtg7E_134-73000000000002
2367,11095,uL6LW6YWbBY,66.195,partially,cook,118831,partially,cook,,,,,use,use,300290.0,101.87,[],[],[],[],uL6LW6YWbBY_66-195
2368,11098,YzfPI55lOtI,183.6,completely,cool,118831,completely,cool,beat,mix,302048.0,177.3,whip,mix,302050.0,200.12,['beat'],['mix'],[302048],[177.3],YzfPI55lOtI_183-6
2369,11117,ApRKBITgvi4,542.585,completely,cover,118831,totally,cover,soak,soak,300948.0,461.7,chill,cool,300951.0,575.31,[],[],[],[],ApRKBITgvi4_542-585
2370,11118,ApRKBITgvi4,598.995,completely,cover,118831,totally,cover,chill,cool,300951.0,575.31,sprinkle,sprinkle,300953.0,616.85,[],[],[],[],ApRKBITgvi4_598-995
2371,11121,gxqyhiuJXFg,132.015,completely,cool,118831,completely,cool,transfer,move,303643.0,129.53,dip,dip,303646.0,132.25,"['transfer', 'start', 'dip', 'dip', 'dip']","['move', 'start', 'dip', 'dip', 'dip']","[303643, 303645, 303646, 303647, 303648]","[129.53, 135.21, 132.25, 138.52, 140.96]",gxqyhiuJXFg_132-015
2372,11122,gxqyhiuJXFg,197.015,completely,cool,118831,completely,chill,pop,put,303655.0,191.65,form,make,303657.0,201.27,"['add', 'pop', 'form']","['add', 'put', 'make']","[303654, 303655, 303657]","[187.18, 191.65, 201.27]",gxqyhiuJXFg_197-015
2373,11125,jqlF2xW-8II,187.575,completely,cool,118831,completely,cool,set,set,301186.0,185.05,cut,cut,301188.0,189.26,"['use', 'set', 'cut']","['use', 'set', 'cut']","[301185, 301186, 301188]","[181.61, 185.05, 189.26]",jqlF2xW-8II_187-575
2374,11135,F9n1xy99bFc,310.4600000000001,completely,mix,118831,fully,incorporate,brew,brew,300212.0,306.94,fold,fold,300214.0,319.9,"['brew', 'fold']","['brew', 'fold']","[300212, 300214]","[306.94, 319.9]",F9n1xy99bFc_310-4600000000001
2375,11142,ilu4wtkZxDM,68.3,partially,cool,118831,slightly,cool,boil,cook,303347.0,60.75,wrap,cover,303350.0,70.65,"['stir', 'boil', 'wrap']","['mix', 'cook', 'cover']","[303346, 303347, 303350]","[59.28, 60.75, 70.65]",ilu4wtkZxDM_68-3
2376,11150,xRhJXlUH35o,69.265,completely,cool,118831,fully,cool,set,set,299097.0,67.39,pour,pour,299099.0,73.59,"['whisk', 'dissolve', 'remove', 'set', 'pour']","['mix', 'mix', 'take', 'set', 'pour']","[299094, 299095, 299096, 299097, 299099]","[60.84, 64.04, 64.71, 67.39, 73.59]",xRhJXlUH35o_69-265
2377,11151,xRhJXlUH35o,106.875,completely,cool,118831,fully,cool,add,add,299102.0,97.03,add,add,299104.0,111.98,"['add', 'add', 'whip']","['add', 'add', 'mix']","[299102, 299104, 299105]","[97.03, 111.98, 113.67]",xRhJXlUH35o_106-875
2378,11154,NyK5vr3KQJI,108.93,completely,cook,105209,completely,cook,flip,turn,203742.0,101.71,cut,cut,203743.0,126.93,['flip'],['turn'],[203742],[101.71],NyK5vr3KQJI_108-93
2379,11156,NyK5vr3KQJI,212.67,completely,cook,105209,completely,cook,add,add,203757.0,209.24,drain,drain,203760.0,215.78,"['add', 'drain', 'steam', 'stir']","['add', 'drain', 'cook', 'mix']","[203757, 203760, 203761, 203762]","[209.24, 215.78, 219.15, 221.4]",NyK5vr3KQJI_212-67
2380,11168,2VjCTl1ArR4,47.77,completely,cool,105209,completely,cool,set,set,203109.0,46.08,prepare,make,203111.0,49.78,"['cook', 'fry', 'turn', 'drain', 'set', 'prepare', 'boil', 'freeze', 'cut', 'dice', 'take']","['cook', 'cook', 'turn', 'drain', 'set', 'make', 'cook', 'cool', 'cut', 'cut', 'take']","[203105, 203106, 203107, 203108, 203109, 203111, 203112, 203113, 203114, 203115, 203116]","[39.38, 40.84, 43.05, 43.64, 46.08, 49.78, 52.83, 52.92, 55.26, 53.92, 56.42]",2VjCTl1ArR4_47-77
2381,11170,2VjCTl1ArR4,142.135,completely,cool,105209,completely,cool,add,add,203135.0,139.87,cover,cover,203137.0,158.67,"['add', 'add']","['add', 'add']","[203134, 203135]","[134.43, 139.87]",2VjCTl1ArR4_142-135
2382,11180,mt19I5ru8cw,194.69,partially,cook,105209,not completely,cook,stir,mix,202696.0,184.32,add,add,202699.0,203.98,['add'],['add'],[202699],[203.98],mt19I5ru8cw_194-69
2383,11181,UTTtAcQ28Dw,207.175,completely,cook,105209,thoroughly,cook,mix,mix,200238.0,205.03,stir,mix,200241.0,223.65,"['add', 'mix']","['add', 'mix']","[200237, 200238]","[197.53, 205.03]",UTTtAcQ28Dw_207-175
2384,11193,uoET5JDiuLU,47.05,completely,mix,105209,fully,combine,add,add,199107.0,39.98,start,start,199109.0,53.02,"['add', 'start', 'make', 'cook']","['add', 'start', 'make', 'cook']","[199107, 199109, 199110, 199111]","[39.98, 53.02, 53.78, 55.56]",uoET5JDiuLU_47-05
2385,11194,uoET5JDiuLU,146.11,completely,cook,105209,fully,cook,mix,mix,199126.0,144.37,use,use,199129.0,150.4,"['use', 'add', 'stir', 'mix', 'use']","['use', 'add', 'mix', 'mix', 'use']","[199123, 199124, 199125, 199126, 199129]","[137.17, 140.25, 143.01, 144.37, 150.4]",uoET5JDiuLU_146-11
2386,11228,R3VjFwY3Nzo,161.17000000000004,completely,mix,105209,thoroughly,mix,add,add,201666.0,121.17,fry,cook,201668.0,170.68,['fry'],['cook'],[201668],[170.68],R3VjFwY3Nzo_161-17000000000004
2387,11246,26SljkRI8to,194.72,completely,cool,105209,completely,cool,add,add,197953.0,194.57,set,set,197954.0,197.42,"['place', 'use', 'add', 'set', 'push', 'crack']","['put', 'use', 'add', 'set', 'press', 'separate']","[197950, 197951, 197953, 197954, 197955, 197956]","[188.22, 191.12, 194.57, 197.42, 203.21, 203.14]",26SljkRI8to_194-72
2388,11249,u-BZDlGVxPE,257.76,partially,cook,105209,partially,cook,stir,mix,197432.0,256.11,add,add,197436.0,274.32,"['add', 'add', 'stir']","['add', 'add', 'mix']","[197429, 197431, 197432]","[251.96, 253.1, 256.11]",u-BZDlGVxPE_257-76
2389,11250,u-BZDlGVxPE,272.91,partially,cook,105209,partially,cook,stir,mix,197432.0,256.11,add,add,197436.0,274.32,"['add', 'mince']","['add', 'cut']","[197436, 197437]","[274.32, 274.65]",u-BZDlGVxPE_272-91
2390,11254,n40jNLQ3FZI,58.15,partially,cook,105209,slightly,cook,add,add,201331.0,58.13,add,add,201332.0,65.67,"['add', 'add']","['add', 'add']","[201331, 201332]","[58.13, 65.67]",n40jNLQ3FZI_58-15
2391,11266,2P83FwmS0zc,453.72,completely,cook,105209,completely,cook,start,start,201059.0,449.97,add,add,201061.0,460.89,"['start', 'add']","['start', 'add']","[201059, 201061]","[449.97, 460.89]",2P83FwmS0zc_453-72
2392,11273,fby6X8kCS2Y,79.375,completely,drain,105209,thoroughly,drain,wash,wash,199317.0,77.32,take,take,199319.0,82.15,"['take', 'wash', 'take', 'toss']","['take', 'wash', 'take', 'turn']","[199316, 199317, 199319, 199320]","[73.27, 77.32, 82.15, 83.46]",fby6X8kCS2Y_79-375
2393,11274,KDzjd-caPbU,215.85,completely,cool,105209,completely,cool,draw,take,202273.0,211.87,start,start,202276.0,223.13,"['start', 'draw', 'add', 'start', 'cook']","['start', 'take', 'add', 'start', 'cook']","[202272, 202273, 202275, 202276, 202277]","[210.64, 211.87, 223.16, 223.13, 224.55]",KDzjd-caPbU_215-85
