,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,clip_id,youtube_id,start_time,end_time,split,action,adverb,caption,clustered_action,clustered_adverb
2297,7518,49502,sEszEm6MAmA_000000_000010,sEszEm6MAmA,0.0,10.0,train,run,up,"A group of people are playing a game called, ""cricket"" and the man runs up to pitch the ball.",run,upwards
2298,7875,51370,UN9__Ua0avo_000303_000313,UN9__Ua0avo,303.0,313.0,train,run,up,"A women runs up and kicks a ball during a game of kickball, followed by players on the kickball diamond running.",run,upwards
2299,7879,51393,GRa9CqLNj5o_000635_000645,GRa9CqLNj5o,635.0,645.0,train,run,up,"A woman at home base on a kicball team kicks the ball into the distance, and another woman runs up as she runs off.",run,upwards
2300,7883,51415,YIVZV9lXWfU_000002_000012,YIVZV9lXWfU,2.0,12.0,train,run,up,"A group of adults are playing on a grassy field when a woman runs up, holding a cup, then runs back away.",run,upwards
2301,7894,51493,UaxTMqD4Rf0_000106_000116,UaxTMqD4Rf0,106.0,116.0,train,run,up,Two people run up and shoot someone with lasers in a laser tag match.,run,upwards
2302,1401,9606,ydYMZ-ufhhw_000033_000043,ydYMZ-ufhhw,33.0,43.0,train,sail,out,There are many sailboats out sailing and a woman is doing a television show about them.,sail,out
2303,9602,61687,JLjbWpk8ahk_000157_000167,JLjbWpk8ahk,157.0,167.0,train,sail,out,A few guys walk across a net on a sail boat as they sail out.,sail,out
2304,1379,9499,6zdhytbC8jI_000002_000012,6zdhytbC8jI,2.0,12.0,train,sail,fast,A man is sailing a small vessel very fast and then falls over the side.,sail,quickly
2305,5783,37126,r07d08_LHec_000002_000012,r07d08_LHec,2.0,12.0,train,sail,quickly,A gentleman is using a kite to sail across a body of water very quickly on an extremely windy day.,sail,quickly
2306,5833,37569,ZstZbE5x7pE_000051_000061,ZstZbE5x7pE,51.0,61.0,train,sail,quickly,A man sits in a small kart and wind sails across the beach very quickly.,sail,quickly
2307,5837,37597,V-Dal0oOZsM_000003_000013,V-Dal0oOZsM,3.0,13.0,train,sail,fast,A woman goes land sailing fast on an open lot,sail,quickly
2308,320,2610,sU8NJEPH7IQ_000143_000153,sU8NJEPH7IQ,143.0,153.0,train,scoop,correctly,A man is teaching a cooking student how to scoop dough correctly.,scoop,properly
2309,1954,13310,uSrbT4ou-5Y_000051_000061,uSrbT4ou-5Y,51.0,61.0,train,dig,properly,A man is demonstrating how to properly dig a hole in the sand.,scoop,properly
2310,10107,65552,njNPDxLHZVQ_000102_000112,njNPDxLHZVQ,102.0,112.0,train,shovel,quickly,Two men are quickly shoveling powdery snow and getting snow on each other.,scoop,quickly
2311,14997,97608,J4CbY-xiEug_000006_000016,J4CbY-xiEug,6.0,16.0,test,shovel,quickly,A man very quickly shovels the snow on his walkway.,scoop,quickly
2312,165,1144,khoHrQXFvAM_000009_000019,khoHrQXFvAM,9.0,19.0,train,dig,slowly,A person is using a small trowel to slowly dig in the ground and scrape away the dirt.,scoop,slowly
2313,10074,65444,pK1G8zTAscI_000050_000060,pK1G8zTAscI,50.0,60.0,train,shovel,slowly,A person slowly shovels their way out of their house through deep snow.,scoop,slowly
2314,3534,23782,Vo0bAkmnns4_000010_000020,Vo0bAkmnns4,10.0,20.0,train,scoop,up,A toddler drops yogurt or ice cream onto the table and scoops it back up with their finger and eats it.,scoop,upwards
2315,2542,16648,6eCNJcuSYgM_000011_000021,6eCNJcuSYgM,11.0,21.0,train,scratch,inside,A person is showing how they scratch there toe inside of a car.,scrape,indoor
2316,7184,46916,SCCwinI-9gA_000002_000012,SCCwinI-9gA,2.0,12.0,train,scratch,outdoors,A person scratches the coat of a cat outdoors.,scrape,outdoor
2317,1166,8304,1pvRxOnYi7U_000203_000213,1pvRxOnYi7U,203.0,213.0,train,scrape,slowly,A bulldozer slowly scrapes the topsoil down a straight line outside a large white building.,scrape,slowly
2318,1952,13288,O4o4IaFdwqs_000020_000030,O4o4IaFdwqs,20.0,30.0,train,scrape,slowly,A person scrapes up the surface of a muddy field slowly.,scrape,slowly
2319,849,5736,L8A1zbVQBzw_000019_000029,L8A1zbVQBzw,19.0,29.0,train,tie,carefully,A person carefully ties thread through pieces of paper.,secure,carefully
2320,1450,10047,azs6shxDOOs_000068_000078,azs6shxDOOs,68.0,78.0,train,strap,carefully,"A woman is standing indoors, and is carefully strapping in an infant onto herself using a red baby carrier.",secure,carefully
2321,3053,20421,6QrvY-LxCdU_000007_000017,6QrvY-LxCdU,7.0,17.0,train,tie,quickly,"A small boat makes it into the shore and a man quickly ties it up, and the crowd cheers.",secure,quickly
2322,3066,20445,YTMEMzLGGms_000056_000066,YTMEMzLGGms,56.0,66.0,train,tie,quickly,A man backs a boat up into a dock and tries to tie it off as quickly as possible.,secure,quickly
2323,6267,41057,c6O_O0oj5NE_000103_000113,c6O_O0oj5NE,103.0,113.0,train,tie,quickly,A woman quickly ties off a section of pearl-like beads on a string.,secure,quickly
2324,12357,79443,1PlgG91IK0c_000066_000076,1PlgG91IK0c,66.0,76.0,train,tie,vigorously,A man leans over on one knee and vigorously ties shoelaces.,secure,quickly
2325,12372,79697,h3ChQb7Lx9I_000004_000014,h3ChQb7Lx9I,4.0,14.0,train,tie,quickly,A man is showing an easier way of tying a tie quickly.,secure,quickly
2326,4028,26919,q9CAeaWCzW4_000046_000056,q9CAeaWCzW4,46.0,56.0,train,tie,slowly,A craftsman slowly ties together a fly fishing fly together with some string.,secure,slowly
2327,12324,79119,6t-2LbFmL6c_000045_000055,6t-2LbFmL6c,45.0,55.0,train,tie,slowly,A young man looks into the camera and slowly ties a necktie around his neck along to music.,secure,slowly
2328,12334,79214,x2Dwv9iLsNw_000094_000104,x2Dwv9iLsNw,94.0,104.0,train,tie,slowly,A man standing in front of the camera and slowly ties a bowtie.,secure,slowly
2329,12355,79421,U7X-H--QHbw_000046_000056,U7X-H--QHbw,46.0,56.0,train,tie,slowly,A person tying a knot slowly to show the process.,secure,slowly
2330,12363,79513,8Ki9477caDk_000004_000014,8Ki9477caDk,4.0,14.0,train,tie,slowly,A woman tires a string around a wooden pole and is tying a knot slowly.,secure,slowly
2331,12367,79582,25OsrlLrM34_000012_000022,25OsrlLrM34,12.0,22.0,train,tie,slowly,A person holds a small rope with both hands and then slowly ties it into a knot.,secure,slowly
2332,12368,79593,qeqTkkTXE_E_000083_000093,qeqTkkTXE_E,83.0,93.0,train,tie,slowly,"A person is holding a two pieces of rope and two large metal rings, and is slowly tying a knot with the rope around the rings.",secure,slowly
2333,2787,18172,bjcF8SSFdHQ_000010_000020,bjcF8SSFdHQ,10.0,20.0,train,break,accidentally,A man accidentally breaks a plate trying to get his apple slices out of the apple slicer.,separate,accidently
2334,2513,16487,pnnSAfEIkNA_000000_000010,pnnSAfEIkNA,0.0,10.0,train,crack,back,Two teenage girls are laughing while one tries to crack the other's back.,separate,backwards
2335,2527,16578,2-vmqiRzJlg_000025_000035,2-vmqiRzJlg,25.0,35.0,train,crack,back,"A girl is laying down, while another girl cracks her back by putting pressure on it.",separate,backwards
2336,2533,16615,3ZMb_hjfHNs_000013_000023,3ZMb_hjfHNs,13.0,23.0,train,crack,back,A woman lays on her back as a guy cracks her back.,separate,backwards
2337,2538,16627,dEBxUz47nCg_000008_000018,dEBxUz47nCg,8.0,18.0,train,crack,back,"A woman lays on the ground as a man above cracks her back, everyone laughs and a man talks.",separate,backwards
2338,2549,16678,urTguJ50QBo_000005_000015,urTguJ50QBo,5.0,15.0,train,crack,hard,A bot is facing the camera and cracking his knuckles so hard he shouts in pain.,separate,firmly
2339,2575,16852,Gja1srSqhzI_000000_000010,Gja1srSqhzI,0.0,10.0,train,crack,forcefully,Man blows out smoke and then forcefully cracks his own neck.,separate,firmly
2340,7274,47784,cGmwJxqcRXM_000000_000010,cGmwJxqcRXM,0.0,10.0,train,break,forward,five girls dance around then one breaks forward and dances to the other side of the room,separate,forwards
2341,2594,16972,CxSeWhIVG9M_000000_000010,CxSeWhIVG9M,0.0,10.0,train,crack,sideways,A man is not wearing a shirt and cracks his head sideways.,separate,horizontally
2342,9765,63066,kQYMssWn2xw_000014_000024,kQYMssWn2xw,14.0,24.0,train,set,delicately,a video montage shows you how to delicately set a table,set,gently
2343,254,1888,s-IB7twX6QU_001329_001339,s-IB7twX6QU,1329.0,1339.0,train,set,indoors,A man is showing how to set up a lock on his bike indoors.,set,indoor
2344,801,5464,PLXYGASB-JU_000024_000034,PLXYGASB-JU,24.0,34.0,train,set,inside,Two men who are wearing helmets set themselves down inside of a go kart.,set,indoor
2345,7296,48024,OgFeReM5dug_000040_000050,OgFeReM5dug,40.0,50.0,train,set,inside,A person uses a shovel to dig a hole as someone sets a plant inside of it.,set,indoor
2346,2965,19827,t2h3I0HzQmU_000285_000295,t2h3I0HzQmU,285.0,295.0,train,set,neatly,"The restaurant is neatly set, as people dine and a female narrates the scene.",set,neatly
2347,350,2853,zkGX3Th5jn0_000004_000014,zkGX3Th5jn0,4.0,14.0,train,set,outdoors,People are setting up large tables of food outdoors in fast motion.,set,outdoor
2348,515,3798,EP2KbPza-Xg_000268_000278,EP2KbPza-Xg,268.0,278.0,train,set,outside,A beekeeper sets up bee boxes outside to collect honey in a jar.,set,outdoor
2349,8480,55501,Jpi-ktpXn5M_000023_000033,Jpi-ktpXn5M,23.0,33.0,train,set,outdoors,A young man using a bar set up outdoors to do an extreme version of pullups.,set,outdoor
2350,9678,62161,TlBccpkmld8_000000_000010,TlBccpkmld8,0.0,10.0,train,set,outdoors,The man is using a large manual saw which he set up outdoors.,set,outdoor
2351,10822,69999,fiKJm0eavfw_000002_000012,fiKJm0eavfw,2.0,12.0,train,set,outside,"Outside in the snow, surrounded by mountains a person is setting up the rigging to their shoot.",set,outdoor
2352,11783,75887,acmFjYNwR98_000032_000042,acmFjYNwR98,32.0,42.0,train,set,outside,Two people are throwing weapons at two targets set up outside.,set,outdoor
2353,11891,76572,sntn1lMfZfU_000000_000010,sntn1lMfZfU,0.0,10.0,train,set,outside,"Outside in a tropical environment, targets are set up to throw an ax at.",set,outdoor
2354,453,3403,R9zEwOi7gyU_000029_000039,R9zEwOi7gyU,29.0,39.0,train,shake,hard,A man alternates doing push ups and shaking two ropes as hard as he can in a gym.,shake,firmly
2355,1558,10791,q1Y9CdU9WYo_000002_000012,q1Y9CdU9WYo,2.0,12.0,train,shake,heavily,A man sitting near the water is taking a fish from the water and the fishing is shaking heavily,shake,firmly
2356,4656,30777,iIUvY6GdlHY_000021_000031,iIUvY6GdlHY,21.0,31.0,train,shake,heavily,A person in a vehicle is shaking his head heavily and there is another person sitting there in the vehicle,shake,firmly
2357,3969,26423,cKu9y2hGVe4_000008_000018,cKu9y2hGVe4,8.0,18.0,train,shake,violently,A young man shakes his head rather violently to show the length and style of his hair.,shake,gently
2358,4629,30618,UXMjpb_dK0k_000003_000013,UXMjpb_dK0k,3.0,13.0,train,shake,violently,Two goth females shake their heads violently to music that is playing.,shake,gently
2359,4631,30635,jwPBdHNF4uE_000004_000014,jwPBdHNF4uE,4.0,14.0,train,shake,violently,Two young people with dreadlocks are rocking out as they violently shake themselves and the camera in a nonsense display.,shake,gently
2360,4660,30821,Sx3QaZCL_7Y_000034_000044,Sx3QaZCL_7Y,34.0,44.0,train,shake,violently,the group of teenagers are hanging out in the basement and shaking their head violently while dancing,shake,gently
2361,5134,33446,rf6Hpu1719c_000007_000017,rf6Hpu1719c,7.0,17.0,train,shake,gently,"Fisherman kneels by ice-fishing hole, holds rod, taps fingertips on top of rod and gently shakes rod.",shake,gently
2362,7929,51655,gxjoPkW1D2Y_000006_000016,gxjoPkW1D2Y,6.0,16.0,train,shake,gently,Somebody is gently and rhythmically shaking a maraca in their hand.,shake,gently
2363,9798,63435,FC7aPbEfwOY_000008_000018,FC7aPbEfwOY,8.0,18.0,train,shake,violently,A girl has severe motor issues and pulls the fingers of her left hand out of the clenched first of her right hand. Her right hand then begins shaking violently.,shake,gently
2364,1685,11540,5kOwsLUtfQY_000170_000180,5kOwsLUtfQY,170.0,180.0,train,shake,slightly,A group of people are standing and dancing together by slightly shaking their body and a man gives hand to a lady and makes her stand near  him,shake,partially
2365,70,424,nd9oT-s_ISI_000004_000014,nd9oT-s_ISI,4.0,14.0,train,shake,fast,A girl is shaking her arms fast and telling people to rock on.,shake,quickly
2366,208,1366,lKr1DsM6CCo_000150_000160,lKr1DsM6CCo,150.0,160.0,train,shake,fast,A little baby is dancing and shaking his head really fast,shake,quickly
2367,464,3460,FCoadAA-eUg_000000_000010,FCoadAA-eUg,0.0,10.0,train,shake,vigorously,A large man is holding two ropes and shaking them vigorously.,shake,quickly
2368,481,3538,VHv73P85e54_000000_000010,VHv73P85e54,0.0,10.0,train,shake,vigorously,A squatting man in a room holds two thick ropes and shakes them up and down vigorously while another person walks through the room.,shake,quickly
2369,483,3547,4yLMvPHUjp0_000018_000028,4yLMvPHUjp0,18.0,28.0,train,shake,vigorously,"A man stands and vigorously shakes two long hoses or cords up and down, pauses and the continues the shaking.",shake,quickly
2370,3896,25907,mH80yGKzAhE_000023_000033,mH80yGKzAhE,23.0,33.0,train,shake,rapidly,Two individuals hold long poles and shake them rapidly before getting in white costumes.,shake,quickly
2371,3924,26127,f0EAjMQX69U_000001_000011,f0EAjMQX69U,1.0,11.0,train,shake,rapidly,A boy smiles broadly as he shakes his right hand rapidly backwards and forwards.,shake,quickly
2372,4314,28690,4KPaFJJzY64_000075_000085,4KPaFJJzY64,75.0,85.0,train,shake,vigorously,Man demonstrating panning for gold using a plate with ridges in it and vigorously shaking it.,shake,quickly
2373,4628,30611,jp-Hlzotc20_000001_000011,jp-Hlzotc20,1.0,11.0,train,shake,vigorously,a young man shaking his head vigorously and laughing,shake,quickly
2374,4633,30646,jwPBdHNF4uE_000004_000014,jwPBdHNF4uE,4.0,14.0,train,shake,fast,Two kids with wild hair are shaking their heads around really fast.,shake,quickly
2375,4634,30649,zB7C9UBFtKw_000014_000024,zB7C9UBFtKw,14.0,24.0,train,shake,quickly,Two men shake their heads back and forth quickly while riding on a train.,shake,quickly
2376,4641,30690,zymA_6jZIz4_000001_000011,zymA_6jZIz4,1.0,11.0,train,shake,vigorously,a man hovering over and they are shaking their head vigorously,shake,quickly
2377,4646,30710,ddXJaGOc6aI_000004_000014,ddXJaGOc6aI,4.0,14.0,train,shake,vigorously,The girl danced in her room by shaking her arms and body vigorously.,shake,quickly
2378,4659,30803,0QpBzgw3Nd0_000000_000010,0QpBzgw3Nd0,0.0,10.0,train,shake,fast,A group of girls are standing on a floor shaking their heads side to side extremly fast and doing arm movements white other stand around and watch.,shake,quickly
2379,4662,30834,Ph-Bj4OG0t4_000002_000012,Ph-Bj4OG0t4,2.0,12.0,train,shake,vigorously,A youth is vigorously shaking their head in a circle motion while listening to music.,shake,quickly
2380,7942,51742,n6x37plOeSY_000033_000043,n6x37plOeSY,33.0,43.0,train,shake,quickly,A baby lying on its back shakes two red maracas quickly.,shake,quickly
2381,4627,30605,jp-Hlzotc20_000001_000011,jp-Hlzotc20,1.0,11.0,train,shake,silently,A kid laughs and smiles while shaking is head silently.,shake,quietly
2382,190,1252,xqZu6MlayfM_000007_000017,xqZu6MlayfM,7.0,17.0,train,wobble,slowly,A dart hit the ring around the bullseye and wobbles slowly back and forth.,shake,slowly
2383,521,3838,-7tDxxH2g6I_000016_000026,-7tDxxH2g6I,16.0,26.0,train,shake,slowly,Few girls were performing the dance slowly shaking the upper part of the body from hip,shake,slowly
2384,5808,37436,CQfl-rHZrm4_000045_000055,CQfl-rHZrm4,45.0,55.0,train,wiggle,up,A man bends down and back up wiggles his arms and legs in dance moves.,shake,upwards
2385,9850,63945,bgVVJxpqRTc_000005_000015,bgVVJxpqRTc,5.0,15.0,train,sharpen,quickly,A male is showing how to sharpen a knife quickly.,sharpen,quickly
2386,9869,64118,xORxTHbNLuQ_000007_000017,xORxTHbNLuQ,7.0,17.0,train,sharpen,quickly,A man making a skit about how quickly a pencil is sharpened,sharpen,quickly
2387,9852,63952,61peii3gxM4_000028_000038,61peii3gxM4,28.0,38.0,train,sharpen,slowly,A man is slowly sharpening a pocket knife on a whetting stone.,sharpen,slowly
2388,9857,63978,-Z_zv-4V1-A_000094_000104,-Z_zv-4V1-A,94.0,104.0,train,sharpen,slowly,A chef slowly and carefully sharpens a kitchen knife on a strop.,sharpen,slowly
2389,176,1175,Injvo7ENQzw_000029_000039,Injvo7ENQzw,29.0,39.0,train,shoot,accurately,A man accurately shoots an arrow into a target twice.,shoot,carefully
2390,8048,52395,YPxTLac91uA_000001_000011,YPxTLac91uA,1.0,11.0,train,shoot,continously,A man continously shoots a lifted firearm in the backyard and looks at fallen metal container.,shoot,continuously
2391,6859,44931,MkgIYg4Kwjk_000000_000010,MkgIYg4Kwjk,0.0,10.0,train,hum,continuously,A refrigerator continuously hums then someone begins to open it.,sing,continuously
2392,5673,36528,kWmBvmOmbdk_000020_000030,kWmBvmOmbdk,20.0,30.0,train,sing,badly,A man stands in front of some rotating disco lights and sings very badly into a microphone,sing,improperly
2393,14985,97548,Dq2zyo-b7xA_000064_000074,Dq2zyo-b7xA,64.0,74.0,test,singe,poorly,"Three men, sounding intoxicated, are singing very poorly in a club.",sing,improperly
2394,8966,58669,omp_7cWZifI_000205_000215,omp_7cWZifI,205.0,215.0,train,singe,inside,Man wearing glasses while singing into a microphone inside of a recording studio.,sing,indoor
2395,10218,66340,Z5bkTJLN3nA_000104_000114,Z5bkTJLN3nA,104.0,114.0,train,singe,inside,Inside of a church a group of middle aged people are singing together.,sing,indoor
